runid,pa_i,seed,method,vif,mrmr,boruta,dredge,parsimony
1403,pa_i12,1,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1404,pa_i12,1,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1405,pa_i12,1,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1406,pa_i12,1,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1407,pa_i12,1,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1408,pa_i12,1,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1409,pa_i12,1,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1410,pa_i12,1,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1411,pa_i12,1,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1412,pa_i12,1,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1413,pa_i12,1,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1414,pa_i12,1,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1415,pa_i12,2,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1416,pa_i12,2,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1417,pa_i12,2,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1418,pa_i12,2,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1419,pa_i12,2,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1420,pa_i12,2,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1421,pa_i12,2,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1422,pa_i12,2,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1423,pa_i12,2,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1424,pa_i12,2,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1425,pa_i12,2,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1426,pa_i12,2,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1427,pa_i12,2,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1428,pa_i12,2,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1429,pa_i12,3,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1430,pa_i12,3,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1431,pa_i12,3,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1432,pa_i12,3,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1433,pa_i12,3,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1434,pa_i12,3,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1435,pa_i12,3,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1436,pa_i12,3,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1437,pa_i12,3,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1438,pa_i12,3,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1439,pa_i12,3,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1440,pa_i12,3,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1441,pa_i12,3,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1442,pa_i12,3,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1443,pa_i12,4,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1444,pa_i12,4,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1445,pa_i12,4,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1446,pa_i12,4,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1447,pa_i12,4,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1448,pa_i12,4,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1449,pa_i12,4,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1450,pa_i12,4,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1451,pa_i12,4,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1452,pa_i12,4,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1453,pa_i12,4,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1454,pa_i12,4,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1455,pa_i12,4,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1456,pa_i12,4,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1457,pa_i12,5,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1458,pa_i12,5,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1459,pa_i12,5,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1460,pa_i12,5,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1461,pa_i12,5,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1462,pa_i12,5,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1463,pa_i12,5,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1464,pa_i12,5,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1465,pa_i12,5,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1466,pa_i12,5,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1467,pa_i12,5,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1468,pa_i12,5,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1469,pa_i12,5,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1470,pa_i12,5,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1471,pa_i12,6,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1472,pa_i12,6,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1473,pa_i12,6,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1474,pa_i12,6,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1475,pa_i12,6,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1476,pa_i12,6,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1477,pa_i12,6,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1478,pa_i12,6,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1479,pa_i12,6,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1480,pa_i12,6,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1481,pa_i12,6,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1482,pa_i12,6,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1483,pa_i12,6,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1484,pa_i12,6,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1485,pa_i12,7,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1486,pa_i12,7,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1487,pa_i12,7,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1488,pa_i12,7,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1489,pa_i12,7,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1490,pa_i12,7,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1491,pa_i12,7,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1492,pa_i12,7,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1493,pa_i12,7,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1494,pa_i12,7,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1495,pa_i12,7,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1496,pa_i12,7,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1497,pa_i12,7,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1498,pa_i12,7,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1499,pa_i12,8,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1500,pa_i12,8,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1501,pa_i12,8,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1502,pa_i12,8,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1503,pa_i12,8,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1504,pa_i12,8,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1505,pa_i12,8,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1506,pa_i12,8,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1507,pa_i12,8,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1508,pa_i12,8,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1509,pa_i12,8,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1510,pa_i12,8,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1511,pa_i12,8,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1512,pa_i12,8,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1513,pa_i12,9,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1514,pa_i12,9,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1515,pa_i12,9,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1516,pa_i12,9,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1517,pa_i12,9,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1518,pa_i12,9,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1519,pa_i12,9,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1520,pa_i12,9,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1521,pa_i12,9,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1522,pa_i12,9,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1523,pa_i12,9,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1524,pa_i12,9,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1525,pa_i12,9,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1526,pa_i12,9,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1527,pa_i12,10,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1528,pa_i12,10,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1529,pa_i12,10,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1530,pa_i12,10,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1531,pa_i12,10,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1532,pa_i12,10,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1533,pa_i12,10,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1534,pa_i12,10,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1535,pa_i12,10,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1536,pa_i12,10,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1537,pa_i12,10,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1538,pa_i12,10,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1539,pa_i12,10,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1540,pa_i12,10,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1541,pa_i13,1,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1542,pa_i13,1,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1543,pa_i13,1,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1544,pa_i13,1,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1545,pa_i13,1,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1546,pa_i13,1,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1547,pa_i13,1,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1548,pa_i13,1,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1549,pa_i13,1,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1550,pa_i13,1,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1551,pa_i13,1,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1552,pa_i13,1,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1553,pa_i13,1,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1554,pa_i13,1,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1555,pa_i13,2,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1556,pa_i13,2,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1557,pa_i13,2,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1558,pa_i13,2,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1559,pa_i13,2,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1560,pa_i13,2,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1561,pa_i13,2,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1562,pa_i13,2,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1563,pa_i13,2,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1564,pa_i13,2,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1565,pa_i13,2,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1566,pa_i13,2,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1567,pa_i13,2,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1568,pa_i13,2,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1569,pa_i13,3,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1570,pa_i13,3,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1571,pa_i13,3,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1572,pa_i13,3,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1573,pa_i13,3,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1574,pa_i13,3,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1575,pa_i13,3,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1576,pa_i13,3,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1577,pa_i13,3,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1578,pa_i13,3,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1579,pa_i13,3,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1580,pa_i13,3,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1581,pa_i13,3,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1582,pa_i13,3,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1583,pa_i13,4,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1584,pa_i13,4,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1585,pa_i13,4,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1586,pa_i13,4,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1587,pa_i13,4,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1588,pa_i13,4,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1589,pa_i13,4,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1590,pa_i13,4,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1591,pa_i13,4,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1592,pa_i13,4,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1593,pa_i13,4,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1594,pa_i13,4,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1595,pa_i13,4,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1596,pa_i13,4,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1597,pa_i13,5,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1598,pa_i13,5,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1599,pa_i13,5,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1600,pa_i13,5,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1601,pa_i13,5,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1602,pa_i13,5,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1603,pa_i13,5,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1604,pa_i13,5,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1605,pa_i13,5,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1606,pa_i13,5,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1607,pa_i13,5,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1608,pa_i13,5,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1609,pa_i13,5,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1610,pa_i13,5,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1611,pa_i13,6,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1612,pa_i13,6,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1613,pa_i13,6,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1614,pa_i13,6,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1615,pa_i13,6,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1616,pa_i13,6,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1617,pa_i13,6,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1618,pa_i13,6,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1619,pa_i13,6,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1620,pa_i13,6,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1621,pa_i13,6,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1622,pa_i13,6,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1623,pa_i13,6,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1624,pa_i13,6,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1625,pa_i13,7,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1626,pa_i13,7,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1627,pa_i13,7,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1628,pa_i13,7,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1629,pa_i13,7,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1630,pa_i13,7,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1631,pa_i13,7,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1632,pa_i13,7,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1633,pa_i13,7,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1634,pa_i13,7,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1635,pa_i13,7,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1636,pa_i13,7,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1637,pa_i13,7,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1638,pa_i13,7,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1639,pa_i13,8,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1640,pa_i13,8,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1641,pa_i13,8,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1642,pa_i13,8,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1643,pa_i13,8,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1644,pa_i13,8,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1645,pa_i13,8,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1646,pa_i13,8,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1647,pa_i13,8,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1648,pa_i13,8,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1649,pa_i13,8,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1650,pa_i13,8,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1651,pa_i13,8,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1652,pa_i13,8,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1653,pa_i13,9,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1654,pa_i13,9,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1655,pa_i13,9,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1656,pa_i13,9,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1657,pa_i13,9,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1658,pa_i13,9,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1659,pa_i13,9,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1660,pa_i13,9,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1661,pa_i13,9,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1662,pa_i13,9,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1663,pa_i13,9,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1664,pa_i13,9,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1665,pa_i13,9,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1666,pa_i13,9,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1667,pa_i13,10,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1668,pa_i13,10,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1669,pa_i13,10,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1670,pa_i13,10,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1671,pa_i13,10,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1672,pa_i13,10,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1673,pa_i13,10,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1674,pa_i13,10,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1675,pa_i13,10,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1676,pa_i13,10,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1677,pa_i13,10,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1678,pa_i13,10,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1679,pa_i13,10,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1680,pa_i13,10,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1681,pa_i14,1,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1682,pa_i14,1,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1683,pa_i14,1,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1684,pa_i14,1,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1685,pa_i14,1,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1686,pa_i14,1,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1687,pa_i14,1,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1688,pa_i14,1,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1689,pa_i14,1,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1690,pa_i14,1,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1691,pa_i14,1,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1692,pa_i14,1,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1693,pa_i14,1,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1694,pa_i14,1,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1695,pa_i14,2,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1696,pa_i14,2,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1697,pa_i14,2,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1698,pa_i14,2,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1699,pa_i14,2,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1700,pa_i14,2,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1701,pa_i14,2,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1702,pa_i14,2,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1703,pa_i14,2,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1704,pa_i14,2,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1705,pa_i14,2,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1706,pa_i14,2,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1707,pa_i14,2,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1708,pa_i14,2,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1709,pa_i14,3,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1710,pa_i14,3,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1711,pa_i14,3,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1712,pa_i14,3,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1713,pa_i14,3,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1714,pa_i14,3,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1715,pa_i14,3,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1716,pa_i14,3,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1717,pa_i14,3,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1718,pa_i14,3,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1719,pa_i14,3,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1720,pa_i14,3,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1721,pa_i14,3,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1722,pa_i14,3,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1723,pa_i14,4,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1724,pa_i14,4,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1725,pa_i14,4,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1726,pa_i14,4,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1727,pa_i14,4,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
1728,pa_i14,4,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
1729,pa_i14,4,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
1730,pa_i14,4,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
1731,pa_i14,4,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
1732,pa_i14,4,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
1733,pa_i14,4,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
1734,pa_i14,4,RF,TRUE,FALSE,FALSE,FALSE,FALSE
1735,pa_i14,4,RF,FALSE,TRUE,FALSE,FALSE,FALSE
1736,pa_i14,4,RF,FALSE,FALSE,TRUE,FALSE,FALSE
1737,pa_i14,5,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
1738,pa_i14,5,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
1739,pa_i14,5,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
1740,pa_i14,5,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
1741,pa_i14,5,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
